image,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,neck_x,neck_y,left_palm_x,left_palm_y,right_palm_x,right_palm_y,spine2(back)_x,spine2(back)_y,spine1(waist)_x,spine1(waist)_y,left_instep_x,left_instep_y,right_instep_x,right_instep_y
202-2-1-10-Z36_E-0000011.jpg,202.83800122753854,121.5626032972489,204.87726338883658,118.5728557958604,212.41748355025436,116.99806630728153,207.97872340425533,119.35788479697828,231.91489361702128,119.73559962228518,195.2127659574468,135.5996222851747,252.79297809452044,136.9530038390226,150.0,121.62417374881964,266.31261763504597,132.2333488374561,212.0589811784813,131.4862353322889,234.866224600805,132.36005637752794,220.70467195565513,221.97320040687583,244.37070337031264,221.56468533730603,216.42929585628156,277.9353701174989,243.4586853070852,277.36818842157265,222.72889140412508,327.92041657590767,239.24167544143336,326.7541061125526,225.2234329727188,130.50106357932455,213.6130342715521,138.28866281735242,233.80404366643694,138.97540075731666,225.31014769351714,162.1959669472331,225.531914893617,192.25684608120866,212.57714568914741,335.43279514628654,231.17458846351354,334.843601198768
249-2-1-13-Z57_D-0000021.jpg,150.76142131979694,158.4070796460177,150.76142131979694,153.09734513274336,144.67005076142132,154.86725663716814,161.25462841449811,137.0756848464291,133.14633262511222,129.72524112451455,206.09137055837564,128.76106194690266,170.0507614213198,130.97345132743362,258.37563451776646,128.76106194690266,181.7258883248731,151.32743362831857,254.8223350253807,171.68141592920355,179.69543147208122,170.79646017699116,250.253807106599,173.4513274336283,216.24365482233503,177.87610619469027,241.62436548223351,228.31858407079645,197.96954314720813,225.2212389380531,241.11675126903555,294.24778761061947,193.4010152284264,288.05309734513276,179.69543147208122,134.5132743362832,253.2994923857868,180.5309734513274,178.1725888324873,177.87610619469027,209.64467005076145,146.90265486725664,231.97969543147207,162.83185840707966,231.4720812182741,304.42477876106193,183.248730964467,296.46017699115043
330-2-1-16-Z57_E-0000011.jpg,182.61997405966278,109.25925925925925,182.61997405966278,104.44444444444446,186.93955156120884,104.29325043762263,192.99610894941634,105.18518518518518,208.85743200352618,106.29629629629629,200.25940337224384,136.66666666666666,237.6134889753567,135.92592592592592,187.80804150453955,170.74074074074076,257.32814526588845,167.4074074074074,172.14861096593398,134.391691381086,244.8767833981842,138.14814814814815,197.14656290531778,213.33333333333334,217.38002594033722,214.44444444444443,190.40207522697793,268.14814814814815,179.50713359273672,258.14814814814815,230.86900129701684,319.6296296296296,150.45395590142672,295.9259259259259,207.52269779507137,121.1111111111111,180.0259403372244,128.51851851851853,249.54604409857328,132.22222222222223,216.86121919584954,161.11111111111111,212.19195849546045,191.11111111111111,217.38002594033722,325.9259259259259,141.6342412451362,291.1111111111111
081-1-1-04-Z17_E-0000013.jpg,194.02272364712232,126.25759096140203,189.49184346529245,121.94412610633267,195.61212762063224,122.33174581418285,192.84768211920527,127.80806979280261,218.80794701986756,128.2442748091603,186.49006622516558,147.00109051254088,225.6953642384106,153.9803707742639,162.64900662251657,169.68375136314066,252.71523178807945,180.5888767720829,177.48344370860926,194.9836423118866,230.9933774834437,201.52671755725189,189.66887417218544,216.793893129771,217.74834437086093,218.53871319520172,165.2980132450331,255.17993456924754,210.8609271523179,268.2660850599782,150.46357615894038,299.67284623773173,251.12582781456956,292.25736095965107,204.625183440923,137.50972147126325,183.48699818886288,193.19236245836873,221.0464635853187,196.97351444027544,211.2124069737522,164.2095529049413,208.26963996925656,193.86936849684375,140.22290187883607,302.97027065498344,256.77790247338874,304.03277088088817
210-2-1-11-Z36_C-0000021.jpg,248.29096022148204,210.98163942348438,154.13274244702296,208.9869858202376,260.5315285321618,255.26294941556378,141.89217413634313,254.86401869491445,225.2221968667397,184.6522118606264,177.12500224982358,185.21071486953545,226.16377904448424,233.72069050049822,178.81985016976404,232.60368448267994,221.1910481682706,302.01762987566934,184.46934323623142,301.06019614611085,258.64836417667266,263.24156382855114,143.30454740296014,264.03942526984986,200.15121679423532,174.5918372814046,220.6260988616238,313.9855514951503,183.33944462293806,313.9855514951503,215.94859323072382,141.1687633098457,204.57114191631004,154.46645399815782,177.10832839875943,141.5012055770535,188.87810562056688,155.13133853257344,195.93997195365128,160.45041480789823,196.72462376843848,147.15272411958614,239.09582176694505,157.12599213582024,158.36986224687354,156.72706141517088,198.26805243874614,161.9269347296214
218-2-1-12-Z36_E-0000005.jpg,150.5681818181818,156.40138408304497,144.3181818181818,153.17185697808534,146.02272727272728,153.17185697808534,140.3409090909091,139.7923875432526,142.04545454545453,139.7923875432526,153.4090909090909,134.71741637831602,203.97727272727272,131.02652825836216,164.20454545454547,130.56516724336794,255.68181818181816,136.56286043829294,169.88636363636365,174.39446366782008,245.45454545454547,173.01038062283737,218.18181818181816,184.5444059976932,253.97727272727272,182.23760092272204,196.02272727272728,252.82583621683966,233.52272727272728,248.6735870818916,198.29545454545453,314.1868512110727,227.8409090909091,310.95732410611305,174.5507747509697,136.70289051599897,172.1590909090909,181.7762399077278,244.31818181818184,180.85351787773934,202.27272727272728,143.9446366782007,230.11363636363637,164.24452133794694,189.20454545454547,322.4913494809689,216.50228996797344,317.3666771612084
185-1-1-08-Z36_D-0000021.jpg,169.03038433805688,106.94674404070601,173.4002126781109,100.16224709209655,165.46804337113576,101.60701770414586,197.92655045799057,97.86807904118409,186.00937491185277,100.3153123332974,226.46310432569976,122.22222222222223,167.93893129770993,120.0,243.76590330788807,93.7037037037037,136.89567430025446,107.03703703703704,208.14249363867683,87.4074074074074,160.40420037529964,92.49311774536588,244.78371501272264,209.62962962962962,208.65139949109417,211.85185185185188,236.13231552162847,271.85185185185185,213.74045801526717,272.5925925925926,242.23918575063612,332.22222222222223,228.58497967488475,324.42608900972834,194.5891553559426,116.35906027409082,196.4754851654191,88.12979271343204,170.17226843507746,89.23173024072277,205.88393529330244,146.00997235755892,216.25154229346163,178.8642868894748,233.0788804071247,341.85185185185185,217.8117048346056,337.037037037037
594-1-3-28-Z134_C-0000003.jpg,104.65990953624838,157.92077289072367,102.6356545818499,152.54891542403342,103.4415060497763,150.91747555854482,110.56340461024148,140.8689008560502,109.7842918650949,134.32947399503604,138.56199014520803,159.88756056825792,141.7073659734853,145.23412509419933,135.51144500863174,213.44032449948136,139.56492983866104,200.70995556054402,121.78569751407097,268.6484193344649,130.43965744267652,236.0010978229213,205.4694258922093,199.34877238578215,208.76221586396636,188.53384319990687,250.05097731227596,251.31516414175712,250.77317372555794,237.36113409553244,289.91224916332914,182.91599161977325,289.2370821935853,178.48279453007214,126.81206789141304,149.49307670742874,115.7578596167943,270.48505464945066,124.76015759211603,236.6269905919254,151.49649292768055,169.54541485971419,195.30594034596277,187.5448422743421,301.32947818300073,182.23305044793452,297.2591117636659,176.75839037127665
178-1-1-07-Z36_A-0000013.jpg,246.61246612466124,122.47301275760549,246.07046070460706,117.76251226692835,248.23848238482387,118.5475956820412,219.51219512195124,117.76251226692835,243.36043360433607,118.5475956820412,188.6178861788618,141.70755642787046,242.81842818428183,140.9224730127576,149.59349593495935,166.43768400392543,253.65853658536585,166.83022571148186,167.47967479674796,199.01864573110893,236.8563685636856,202.9440628066732,178.31978319783198,213.9352306182532,211.92411924119244,216.6830225711482,175.92654245521214,264.94221608900625,211.22843043852419,262.95607103964164,158.8505758427547,311.3556916329734,206.52080680708465,319.5806372916157,226.55826558265582,127.57605495583906,170.73170731707316,203.72914622178607,234.73357962724694,205.25344997951768,215.06197181291674,158.3590650531459,204.8506269803915,190.83563128305383,164.21635075076304,324.42750159732026,212.85756557171544,326.3749001444121
218-2-1-12-Z36_B-0000019.jpg,240.63324538258576,160.0901916572717,247.4934036939314,156.9334836527621,240.63324538258576,153.32581736189402,251.18733509234826,141.6009019165727,227.96833773087073,139.79706877113867,239.0501319261214,143.85569334836526,184.69656992084433,144.30665163472378,233.7730870712401,190.30439684329198,165.17150395778364,190.30439684329198,230.07915567282322,229.98872604284105,156.7282321899736,233.14543404735062,187.8627968337731,188.95152198421644,150.92348284960423,188.04960541149944,201.05540897097626,244.87034949267192,161.47757255936673,249.37993235625706,194.72295514511873,299.88726042841034,166.75461741424803,307.10259301014656,217.9419525065963,136.6403607666291,229.02374670184696,238.55693348365276,156.7282321899736,241.71364148816235,194.66546414671683,155.03029210294244,174.84265769177586,172.26606538895152,203.6325833375635,310.66112945119653,175.66424560669282,316.5235871738572
050-1-1-03-Z17_A-0000005.jpg,206.8260369224736,118.19027680924741,199.39356136561088,114.47703689340858,207.66961651917404,116.0919540229885,183.01766000483988,117.04085152189111,202.94985250737466,116.47509578544062,168.95516759859964,144.27912399212238,209.43952802359883,141.3793103448276,178.76106194690266,176.27350921798518,223.00884955752213,177.01149425287358,209.25220310648328,199.6168582375479,227.44742037042144,200.94889749890265,182.68129859859044,204.42578199737693,209.41194391992437,203.21192044470445,171.21824997534137,254.57083042774224,212.9793510324484,255.55555555555554,164.60176991150442,298.46743295019155,218.87905604719765,304.5977011494253,194.62974511722265,129.3299965567639,218.25614927989432,206.03000430500677,221.9392449692711,205.8294765165531,189.38053097345133,159.6877648627572,196.81300653031408,184.702938138321,175.18253886361794,303.98542296211406,236.17552550708618,312.5792418956035
186-1-1-08-Z36_A-0000031.jpg,232.99856527977045,116.36363636363636,232.82435640520748,112.41114268287791,231.85078909612625,112.1531100478469,203.7302725968436,113.68421052631578,222.09469153515062,113.30143540669857,173.3142037302726,143.54066985645932,225.5380200860832,143.54066985645932,148.6370157819225,177.60765550239233,226.11190817790532,178.755980861244,168.72309899569584,204.0191387559809,244.47632711621233,209.37799043062202,180.77474892395983,214.35406698564594,212.33859397417504,214.35406698564594,184.79196556671448,260.66985645933016,210.61692969870873,266.79425837320576,176.75753228120516,306.9856459330143,202.58249641319944,320.76555023923447,209.46915351506456,126.3157894736842,174.96865141575114,210.8194259077102,246.77187948350073,218.1369856811278,197.99139167862268,166.50717703349284,197.99139167862268,191.38755980861245,183.6441893830703,315.7894736842105,212.33859397417504,329.1866028708134
330-2-1-16-Z57_E-0000029.jpg,166.53061224489795,100.37037037037038,167.07482993197277,96.29629629629629,173.01646901540735,95.99390828265267,177.41496598639458,96.66666666666667,195.34139042890936,97.84576013450452,179.59183673469389,125.92592592592592,226.9387755102041,127.03703703703704,162.72108843537413,157.40740740740742,250.34013605442178,160.0,146.9387755102041,123.33333333333334,240.0,131.4814814814815,185.03401360544217,210.0,217.14285714285714,209.62962962962962,186.12244897959184,264.0740740740741,214.42176870748298,260.3703703703704,193.74149659863946,321.48148148148147,212.7891156462585,318.14814814814815,192.10884353741497,111.11111111111111,152.92517006802723,117.03703703703702,244.89795918367346,125.92592592592592,202.44897959183672,153.33333333333334,201.9047619047619,185.1851851851852,179.04761904761907,326.6666666666667,200.27210884353744,324.44444444444446
474-1-2-21-Z134_A-0000031.jpg,284.37472662289315,203.17018625604254,284.48151637993357,214.58988428154098,291.67168032112517,209.6106357142375,272.76991937670886,236.5925887585551,290.60377031613444,236.67588518399612,237.03115402911257,225.11682762469638,270.78137244442996,195.7439590325719,188.4869267307218,232.63495434579596,239.14735658469195,186.2426476803417,178.4624164704931,214.66929343277138,211.96168103666042,173.8193636433351,185.7602911821057,184.15251055526977,195.6596342237647,169.83515418027176,133.97724268219167,173.90604730272528,146.30029154117113,162.09692282947182,103.49733904476308,163.67521880329673,116.54374121294563,154.79640594099826,261.4947965941343,218.5338865836791,173.8230011206586,214.54313765904595,206.05892306882558,170.3770982983753,230.89446748139082,207.7398350945819,198.52025425271523,184.2681824466327,97.48041393998834,154.79013880198173,108.83933409131397,146.04290087721589
034-1-1-02-Z17_B-0000001.jpg,228.57142857142856,115.61866125760649,230.2857142857143,113.99594320486814,221.71428571428572,113.99594320486814,220.5279500986153,120.56755596303744,202.85714285714283,119.26977687626774,236.57142857142856,148.8843813387424,189.71428571428572,148.4787018255578,250.28571428571428,176.8762677484787,153.14285714285714,173.22515212981745,234.2857142857143,200.81135902636916,178.28571428571428,197.97160243407708,224.57142857142856,219.06693711967543,195.42857142857142,218.2555780933063,221.71428571428572,271.3995943204868,209.7142857142857,270.18255578093306,209.7142857142857,322.10953346855985,190.85714285714286,322.10953346855985,213.2593623592793,138.84421137301052,230.85714285714286,205.6795131845842,189.52195323597556,198.94641933198304,207.1252945540765,168.54736935887792,208.4197901341812,195.56443887070822,215.34996777819703,331.8189282692513,191.12251012232588,332.657200811359
490-1-2-22-Z134_B-0000005.jpg,138.0830222719828,233.46050568554818,131.50953410317035,233.3356069751152,132.9060988030122,234.95425504226333,124.0239069468711,255.5651380075997,125.26928593697957,258.19255821025575,134.29194354580443,263.9327450380717,155.49972775914,289.1398804641352,129.2555329614309,210.18338482446265,152.94616186999116,228.34600700308965,120.94238820672958,260.6398998989204,129.09472559288616,259.8620565202448,207.951705591271,252.9624389960714,225.57154953429296,266.66666666666663,235.03208544443132,199.19909694747562,262.8281117696867,208.42911877394636,258.1287359637292,246.41440950676542,285.8594411515665,259.00383141762455,140.84183696244617,264.66601365795736,115.55802370714572,263.61102445196207,123.88348741469505,262.80960071969093,172.74262125038857,267.86802124545324,195.73569620081665,263.2010810407876,266.27627906322687,249.13734929482527,295.004233700254,264.367816091954
217-2-1-12-Z36_E-0000005.jpg,141.3369713506139,141.4689265536723,141.7481944940535,137.43910955173936,145.70704924631335,134.46200294360628,144.6111869031378,132.88135593220338,165.89358799454297,129.26553672316382,154.97953615279673,150.5084745762712,198.63574351978173,145.5367231638418,158.79945429740792,196.1581920903955,234.6675576456194,189.6060623767867,160.43656207366985,240.45197740112997,232.7519486203489,239.91636126113116,220.96781678242584,193.4072459181659,247.473562085247,189.45504496277877,196.18163032619495,253.10592344579538,231.6502272407976,253.15201543366504,198.63574351978173,316.38418079096044,227.55798090040926,312.316384180791,163.16507503410642,138.3050847457627,163.20286274341575,250.16962041727152,233.29731636558733,248.21664225621572,183.98591966799017,152.7644098622566,218.37444254933806,175.17880654144525,189.90450204638472,324.06779661016947,220.45939004427328,320.22470618180694
593-1-3-28-Z134_E-0000017.jpg,291.3386398580144,147.62479077754068,290.2905792925731,140.09380669264075,293.93673972621934,144.26287781545992,282.0422387458276,133.1413437384998,288.45113168011596,137.81946964117373,247.6421033967814,140.1102161505199,277.7949365249574,163.41369368197664,251.9567925523843,185.1066834113442,286.37350101267526,216.74702701530998,253.61119497466262,225.02814250039432,299.27100079161266,253.4912278392793,199.96630653263367,199.51555940696403,211.97421489075245,211.93562079350886,166.0098025022871,251.70953610978776,180.73250556585612,271.30814513419466,116.89833238920153,253.5442847323044,125.20693770676678,267.3866728454925,279.50248629624525,153.87238083760576,260.32295358851496,222.76101523103264,306.3792398869277,256.5019805274514,251.61040693138895,160.2014704969023,229.1579151696417,185.84054670179077,101.17263052708697,261.39233400222554,110.88513297842108,273.0652226768674
001-1-1-01-Z17_B-0000021.jpg,222.4590824847661,123.94173467001772,219.57806535810795,119.94573067401373,215.89958158995816,119.48051948051948,207.68870473719852,123.52026400578605,197.48953974895397,122.67732267732268,225.38354253835428,148.65134865134866,188.00557880055788,149.05094905094904,252.71966527196653,136.66333666333665,148.3960948396095,141.05894105894106,225.48808730634997,127.09479733755839,177.7722622821676,125.90526584423529,229.2887029288703,219.38061938061938,201.39470013947002,219.38061938061938,223.15202231520223,274.5254745254745,193.58437935843793,274.92507492507497,224.3288483539635,320.9540013784929,196.9055831628438,325.52442203381185,202.58797057364194,136.90372288247985,219.29034076549664,125.63688703242266,184.36228716209808,124.06962218856444,203.3232985489906,172.71330458080115,212.55230125523013,195.8041958041958,236.6855217609571,328.689940046283,204.4764985426709,335.3458450443555
082-1-1-04-Z17_C-0000023.jpg,198.87188152539662,112.06935941010387,204.60358056265986,106.4638783269962,191.7766220532315,107.14620226348022,213.33846746083495,114.21426594283707,185.10035775431604,114.32156637917853,231.2020460358056,141.4448669201521,169.30946291560102,144.86692015209127,261.8925831202046,167.3003802281369,139.1304347826087,170.72243346007605,235.9765930177835,192.04437410111495,165.70226913248848,193.1360911501208,218.4143222506394,213.30798479087454,182.6086956521739,213.30798479087454,219.43734015345265,264.2585551330798,182.6086956521739,264.63878326996195,217.90281329923275,311.787072243346,187.72378516624042,311.787072243346,198.87188152539662,130.55255257883988,229.53724502252976,190.1932842319114,171.22375021880853,191.61626205615883,200.51150895140663,166.53992395437263,200.51150895140663,190.11406844106463,221.6136837328616,320.74692026431785,187.2781420623617,320.3375271517961
281-2-1-14-Z57_C-0000007.jpg,195.88477366255142,111.11111111111111,203.01783264746228,107.40740740740742,188.20301783264745,107.40740740740742,212.3456790123457,111.4814814814815,179.4238683127572,113.33333333333333,232.0987654320988,146.2962962962963,162.41426611796982,146.2962962962963,249.65706447187927,181.4814814814815,148.6968449931413,181.4814814814815,249.65706447187927,212.22222222222223,153.0864197530864,212.962962962963,221.36009154434282,219.78843216280177,177.77777777777777,220.74074074074073,226.61179698216736,268.14814814814815,171.47558114243466,268.31750374212544,231.8635024199919,317.97879255417087,165.70644718792866,318.8888888888889,197.5464983616867,129.86230358843838,249.09273346273037,219.84119746682796,153.63511659807955,220.74074074074073,196.1200366746583,167.5028915757481,197.53086419753086,196.87823450386495,235.3909465020576,327.83054308180397,160.20384457384128,328.37026904615175
642-2-4-31-Z148_D-0000017.jpg,115.35131313895555,149.97014510487216,119.49756655601371,139.00646099309773,107.21237471764033,154.29385483378638,113.20140808206173,139.93297863583732,123.18312645074008,139.00646688367829,123.90795394081134,160.17657580545244,155.24133513877894,161.95793808756125,165.85820170744913,136.18621122157126,176.61388481873058,99.40504706747882,179.0279238433637,90.7551713789106,120.29241697767208,174.43863346097558,137.72877739576265,144.0689293123335,159.70821161124346,96.846669607226,163.6210350890792,89.79534679117295,158.279446996585,180.11008055943188,191.673051032349,199.38393439318227,220.6968190937205,208.18577542166082,277.20870623666667,230.42195733360705,274.59809594136925,290.4905640300689,278.8979177712287,298.82914034659706,200.88694784014712,219.61270068306328,245.42076825425045,245.2460805717647,253.25257570799909,325.38903787803804,249.10632229094082,315.3518655184226
